year,carcass_present,bird_or_mammal,species_code,species_sci_name,species_common_name,species_itis,species,age_class,sex,condition,cause_of_death,alive,n
2007,1,bird,PROC,Procellariidae,Unidentified Procellarid,174532,PROC: Unidentified Procellarid (Procellariidae; ITIS: 174532),NA,U,4,4,0,2
2007,1,bird,RAPT,NA,Unidentified Raptor,174371,RAPT: Unidentified Raptor (NA; ITIS: 174371),NA,U,3,4,0,1
2007,1,bird,RAPT,NA,Unidentified Raptor,174371,RAPT: Unidentified Raptor (NA; ITIS: 174371),NA,U,4,4,0,2
2007,1,bird,RBGU,Larus delawarensis,Ring-billed Gull,176830,RBGU: Ring-billed Gull (Larus delawarensis; ITIS: 176830),0,F,4,4,0,1
2007,1,bird,RBGU,Larus delawarensis,Ring-billed Gull,176830,RBGU: Ring-billed Gull (Larus delawarensis; ITIS: 176830),1,U,4,4,0,1
2007,1,bird,RBGU,Larus delawarensis,Ring-billed Gull,176830,RBGU: Ring-billed Gull (Larus delawarensis; ITIS: 176830),NA,U,2,NA,0,1
2007,1,bird,REPH,Phalaropus fulicarius,Red Phalarope,176734,REPH: Red Phalarope (Phalaropus fulicarius; ITIS: 176734),NA,U,4,4,0,2
2007,1,bird,RHAU,Cerorhinca monocerata,Rhinoceros Auklet,177023,RHAU: Rhinoceros Auklet (Cerorhinca monocerata; ITIS: 177023),0,U,3,4,0,2
2007,1,bird,RHAU,Cerorhinca monocerata,Rhinoceros Auklet,177023,RHAU: Rhinoceros Auklet (Cerorhinca monocerata; ITIS: 177023),0,U,4,4,0,1
2007,1,bird,RHAU,Cerorhinca monocerata,Rhinoceros Auklet,177023,RHAU: Rhinoceros Auklet (Cerorhinca monocerata; ITIS: 177023),1,U,3,4,0,6
2007,1,bird,RHAU,Cerorhinca monocerata,Rhinoceros Auklet,177023,RHAU: Rhinoceros Auklet (Cerorhinca monocerata; ITIS: 177023),1,U,4,4,0,10
2007,1,bird,RHAU,Cerorhinca monocerata,Rhinoceros Auklet,177023,RHAU: Rhinoceros Auklet (Cerorhinca monocerata; ITIS: 177023),NA,U,2,4,0,8
2007,1,bird,RHAU,Cerorhinca monocerata,Rhinoceros Auklet,177023,RHAU: Rhinoceros Auklet (Cerorhinca monocerata; ITIS: 177023),NA,U,2,NA,0,8
2007,1,bird,RHAU,Cerorhinca monocerata,Rhinoceros Auklet,177023,RHAU: Rhinoceros Auklet (Cerorhinca monocerata; ITIS: 177023),NA,U,3,4,0,18
2007,1,bird,RHAU,Cerorhinca monocerata,Rhinoceros Auklet,177023,RHAU: Rhinoceros Auklet (Cerorhinca monocerata; ITIS: 177023),NA,U,3,NA,0,5
2007,1,bird,RHAU,Cerorhinca monocerata,Rhinoceros Auklet,177023,RHAU: Rhinoceros Auklet (Cerorhinca monocerata; ITIS: 177023),NA,U,4,4,0,21
2007,1,bird,RHAU,Cerorhinca monocerata,Rhinoceros Auklet,177023,RHAU: Rhinoceros Auklet (Cerorhinca monocerata; ITIS: 177023),NA,U,4,NA,0,6
2007,1,bird,RNPH,Phalaropus lobatus,Red-necked Phalarope,176735,RNPH: Red-necked Phalarope (Phalaropus lobatus; ITIS: 176735),NA,U,3,4,0,1
2007,1,bird,RNPH,Phalaropus lobatus,Red-necked Phalarope,176735,RNPH: Red-necked Phalarope (Phalaropus lobatus; ITIS: 176735),NA,U,4,4,0,1
2007,1,bird,ROPI,Columba livia,Rock Pigeon,177071,ROPI: Rock Pigeon (Columba livia; ITIS: 177071),NA,U,3,NA,0,2
2007,1,bird,RTLO,Gavia stellata,Red-throated Loon,174474,RTLO: Red-throated Loon (Gavia stellata; ITIS: 174474),1,U,2,4,0,2
2007,1,bird,RTLO,Gavia stellata,Red-throated Loon,174474,RTLO: Red-throated Loon (Gavia stellata; ITIS: 174474),NA,U,2,4,0,2
2007,1,bird,RTLO,Gavia stellata,Red-throated Loon,174474,RTLO: Red-throated Loon (Gavia stellata; ITIS: 174474),NA,U,3,4,0,1
2007,1,bird,RTLO,Gavia stellata,Red-throated Loon,174474,RTLO: Red-throated Loon (Gavia stellata; ITIS: 174474),NA,U,3,NA,0,5
2007,1,bird,RTLO,Gavia stellata,Red-throated Loon,174474,RTLO: Red-throated Loon (Gavia stellata; ITIS: 174474),NA,U,4,4,0,2
2007,1,bird,RTLO,Gavia stellata,Red-throated Loon,174474,RTLO: Red-throated Loon (Gavia stellata; ITIS: 174474),NA,U,4,NA,0,2
2007,1,bird,SCOT,Melanitta,Unidentified Scoter,175162,SCOT: Unidentified Scoter (Melanitta; ITIS: 175162),1,U,4,4,0,1
2007,1,bird,SCOT,Melanitta,Unidentified Scoter,175162,SCOT: Unidentified Scoter (Melanitta; ITIS: 175162),NA,U,2,4,0,1
2007,1,bird,SCOT,Melanitta,Unidentified Scoter,175162,SCOT: Unidentified Scoter (Melanitta; ITIS: 175162),NA,U,3,4,0,1
2007,1,bird,SCOT,Melanitta,Unidentified Scoter,175162,SCOT: Unidentified Scoter (Melanitta; ITIS: 175162),NA,U,4,4,0,4
2007,1,bird,SHOR,NA,Unidentified Shorebird,174371,SHOR: Unidentified Shorebird (NA; ITIS: 174371),1,U,4,4,0,1
2007,1,bird,SHOR,NA,Unidentified Shorebird,174371,SHOR: Unidentified Shorebird (NA; ITIS: 174371),NA,U,2,4,0,2
2007,1,bird,SHOR,NA,Unidentified Shorebird,174371,SHOR: Unidentified Shorebird (NA; ITIS: 174371),NA,U,3,4,0,2
2007,1,bird,SHOR,NA,Unidentified Shorebird,174371,SHOR: Unidentified Shorebird (NA; ITIS: 174371),NA,U,4,4,0,6
2007,1,bird,SHOS,Puffinus tenuirostris,Short-tailed Shearwater,174554,SHOS: Short-tailed Shearwater (Puffinus tenuirostris; ITIS: 174554),1,U,3,4,0,2
2007,1,bird,SHOS,Puffinus tenuirostris,Short-tailed Shearwater,174554,SHOS: Short-tailed Shearwater (Puffinus tenuirostris; ITIS: 174554),NA,U,2,4,0,2
2007,1,bird,SHOS,Puffinus tenuirostris,Short-tailed Shearwater,174554,SHOS: Short-tailed Shearwater (Puffinus tenuirostris; ITIS: 174554),NA,U,3,4,0,2
2007,1,bird,SHOS,Puffinus tenuirostris,Short-tailed Shearwater,174554,SHOS: Short-tailed Shearwater (Puffinus tenuirostris; ITIS: 174554),NA,U,4,4,0,8
2007,1,bird,SHSP,Puffinus,Unidentified Shearwater,174543,SHSP: Unidentified Shearwater (Puffinus; ITIS: 174543),NA,U,3,4,0,1
2007,1,bird,SHSP,Puffinus,Unidentified Shearwater,174543,SHSP: Unidentified Shearwater (Puffinus; ITIS: 174543),NA,U,4,4,0,3
2007,1,bird,SOSH,Puffinus griseus,Sooty Shearwater,174553,SOSH: Sooty Shearwater (Puffinus griseus; ITIS: 174553),1,U,2,4,0,2
2007,1,bird,SOSH,Puffinus griseus,Sooty Shearwater,174553,SOSH: Sooty Shearwater (Puffinus griseus; ITIS: 174553),1,U,3,4,0,2
2007,1,bird,SOSH,Puffinus griseus,Sooty Shearwater,174553,SOSH: Sooty Shearwater (Puffinus griseus; ITIS: 174553),1,U,4,4,0,10
2007,1,bird,SOSH,Puffinus griseus,Sooty Shearwater,174553,SOSH: Sooty Shearwater (Puffinus griseus; ITIS: 174553),NA,U,1,4,0,1
2007,1,bird,SOSH,Puffinus griseus,Sooty Shearwater,174553,SOSH: Sooty Shearwater (Puffinus griseus; ITIS: 174553),NA,U,2,4,0,8
2007,1,bird,SOSH,Puffinus griseus,Sooty Shearwater,174553,SOSH: Sooty Shearwater (Puffinus griseus; ITIS: 174553),NA,U,3,4,0,33
2007,1,bird,SOSH,Puffinus griseus,Sooty Shearwater,174553,SOSH: Sooty Shearwater (Puffinus griseus; ITIS: 174553),NA,U,3,NA,0,1
2007,1,bird,SOSH,Puffinus griseus,Sooty Shearwater,174553,SOSH: Sooty Shearwater (Puffinus griseus; ITIS: 174553),NA,U,4,4,0,85
2007,1,bird,SOSH,Puffinus griseus,Sooty Shearwater,174553,SOSH: Sooty Shearwater (Puffinus griseus; ITIS: 174553),NA,U,4,NA,0,4
2007,1,bird,SPSP,Oceanodroma,Unidentified Storm-petrel,174624,SPSP: Unidentified Storm-petrel (Oceanodroma; ITIS: 174624),NA,U,2,4,0,1
2007,1,bird,SPSP,Oceanodroma,Unidentified Storm-petrel,174624,SPSP: Unidentified Storm-petrel (Oceanodroma; ITIS: 174624),NA,U,3,4,0,1
2007,1,bird,SRTS,Puffinus tenuirostris,Short-tailed Shearwater,174554,SRTS: Short-tailed Shearwater (Puffinus tenuirostris; ITIS: 174554),NA,U,2,NA,0,1
2007,1,bird,SRTS,Puffinus tenuirostris,Short-tailed Shearwater,174554,SRTS: Short-tailed Shearwater (Puffinus tenuirostris; ITIS: 174554),NA,U,4,NA,0,1
2007,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),0,M,3,4,0,1
2007,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),0,M,4,4,0,1
2007,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),0,U,3,4,0,1
2007,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),1,F,3,4,0,1
2007,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),1,U,4,4,0,1
2007,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),NA,F,2,4,0,6
2007,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),NA,F,2,NA,0,4
2007,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),NA,F,3,2,0,1
2007,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),NA,F,3,4,0,11
2007,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),NA,F,3,NA,0,8
2007,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),NA,F,4,4,0,5
2007,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),NA,F,4,NA,0,1
2007,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),NA,M,2,4,0,4
2007,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),NA,M,2,NA,0,3
2007,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),NA,M,3,4,0,9
2007,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),NA,M,3,NA,0,5
2007,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),NA,M,4,4,0,4
2007,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),NA,U,2,4,0,7
2007,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),NA,U,2,NA,0,1
2007,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),NA,U,3,4,0,7
2007,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),NA,U,3,NA,0,1
2007,1,bird,SUSC,Melanitta perspicillata,Surf Scoter,175170,SUSC: Surf Scoter (Melanitta perspicillata; ITIS: 175170),NA,U,4,4,0,6
2007,1,bird,TUPU,Fratercula cirrhata,Tufted Puffin,177032,TUPU: Tufted Puffin (Fratercula cirrhata; ITIS: 177032),1,U,3,4,0,1
2007,1,bird,TUPU,Fratercula cirrhata,Tufted Puffin,177032,TUPU: Tufted Puffin (Fratercula cirrhata; ITIS: 177032),NA,U,2,4,0,1
2007,1,bird,TUPU,Fratercula cirrhata,Tufted Puffin,177032,TUPU: Tufted Puffin (Fratercula cirrhata; ITIS: 177032),NA,U,3,4,0,2
2007,1,bird,TUPU,Fratercula cirrhata,Tufted Puffin,177032,TUPU: Tufted Puffin (Fratercula cirrhata; ITIS: 177032),NA,U,4,4,0,1
2007,1,bird,UNID,NA,Unidentified Bird,174371,UNID: Unidentified Bird (NA; ITIS: 174371),NA,U,2,4,0,2
2007,1,bird,UNID,NA,Unidentified Bird,174371,UNID: Unidentified Bird (NA; ITIS: 174371),NA,U,3,4,0,6
2007,1,bird,UNID,NA,Unidentified Bird,174371,UNID: Unidentified Bird (NA; ITIS: 174371),NA,U,4,4,0,20
2007,1,bird,WCGR,Aechmophorus occident./clarkii,Western/Clark's Grebe,174502,WCGR: Western/Clark's Grebe (Aechmophorus occident./clarkii; ITIS: 174502),NA,M,3,NA,0,1
2007,1,bird,WCGR,Aechmophorus occident./clarkii,Western/Clark's Grebe,174502,WCGR: Western/Clark's Grebe (Aechmophorus occident./clarkii; ITIS: 174502),NA,U,2,NA,0,7
2007,1,bird,WCGR,Aechmophorus occident./clarkii,Western/Clark's Grebe,174502,WCGR: Western/Clark's Grebe (Aechmophorus occident./clarkii; ITIS: 174502),NA,U,3,NA,0,12
2007,1,bird,WCGR,Aechmophorus occident./clarkii,Western/Clark's Grebe,174502,WCGR: Western/Clark's Grebe (Aechmophorus occident./clarkii; ITIS: 174502),NA,U,4,NA,0,11
2007,1,bird,WEGR,Aechmophorus occidentalis,Western Grebe,174503,WEGR: Western Grebe (Aechmophorus occidentalis; ITIS: 174503),0,U,2,4,0,1
2007,1,bird,WEGR,Aechmophorus occidentalis,Western Grebe,174503,WEGR: Western Grebe (Aechmophorus occidentalis; ITIS: 174503),1,F,2,4,0,2
2007,1,bird,WEGR,Aechmophorus occidentalis,Western Grebe,174503,WEGR: Western Grebe (Aechmophorus occidentalis; ITIS: 174503),1,F,3,4,0,3
2007,1,bird,WEGR,Aechmophorus occidentalis,Western Grebe,174503,WEGR: Western Grebe (Aechmophorus occidentalis; ITIS: 174503),1,F,4,4,0,2
2007,1,bird,WEGR,Aechmophorus occidentalis,Western Grebe,174503,WEGR: Western Grebe (Aechmophorus occidentalis; ITIS: 174503),1,M,2,4,0,3
2007,1,bird,WEGR,Aechmophorus occidentalis,Western Grebe,174503,WEGR: Western Grebe (Aechmophorus occidentalis; ITIS: 174503),1,M,3,4,0,3
2007,1,bird,WEGR,Aechmophorus occidentalis,Western Grebe,174503,WEGR: Western Grebe (Aechmophorus occidentalis; ITIS: 174503),1,M,4,4,0,6
2007,1,bird,WEGR,Aechmophorus occidentalis,Western Grebe,174503,WEGR: Western Grebe (Aechmophorus occidentalis; ITIS: 174503),1,U,2,4,0,2
2007,1,bird,WEGR,Aechmophorus occidentalis,Western Grebe,174503,WEGR: Western Grebe (Aechmophorus occidentalis; ITIS: 174503),1,U,3,4,0,2
2007,1,bird,WEGR,Aechmophorus occidentalis,Western Grebe,174503,WEGR: Western Grebe (Aechmophorus occidentalis; ITIS: 174503),1,U,4,4,0,2
2007,1,bird,WEGR,Aechmophorus occidentalis,Western Grebe,174503,WEGR: Western Grebe (Aechmophorus occidentalis; ITIS: 174503),NA,F,0,NA,0,1
2007,1,bird,WEGR,Aechmophorus occidentalis,Western Grebe,174503,WEGR: Western Grebe (Aechmophorus occidentalis; ITIS: 174503),NA,F,2,4,0,1
2007,1,bird,WEGR,Aechmophorus occidentalis,Western Grebe,174503,WEGR: Western Grebe (Aechmophorus occidentalis; ITIS: 174503),NA,F,2,NA,0,4
2007,1,bird,WEGR,Aechmophorus occidentalis,Western Grebe,174503,WEGR: Western Grebe (Aechmophorus occidentalis; ITIS: 174503),NA,F,3,4,0,1
2007,1,bird,WEGR,Aechmophorus occidentalis,Western Grebe,174503,WEGR: Western Grebe (Aechmophorus occidentalis; ITIS: 174503),NA,F,3,NA,0,3
2007,1,bird,WEGR,Aechmophorus occidentalis,Western Grebe,174503,WEGR: Western Grebe (Aechmophorus occidentalis; ITIS: 174503),NA,M,2,4,0,1
2007,1,bird,WEGR,Aechmophorus occidentalis,Western Grebe,174503,WEGR: Western Grebe (Aechmophorus occidentalis; ITIS: 174503),NA,M,2,NA,0,4
2007,1,bird,WEGR,Aechmophorus occidentalis,Western Grebe,174503,WEGR: Western Grebe (Aechmophorus occidentalis; ITIS: 174503),NA,M,3,4,0,2
2007,1,bird,WEGR,Aechmophorus occidentalis,Western Grebe,174503,WEGR: Western Grebe (Aechmophorus occidentalis; ITIS: 174503),NA,M,3,NA,0,2
2007,1,bird,WEGR,Aechmophorus occidentalis,Western Grebe,174503,WEGR: Western Grebe (Aechmophorus occidentalis; ITIS: 174503),NA,M,4,4,0,9
2007,1,bird,WEGR,Aechmophorus occidentalis,Western Grebe,174503,WEGR: Western Grebe (Aechmophorus occidentalis; ITIS: 174503),NA,U,1,0,0,2
2007,1,bird,WEGR,Aechmophorus occidentalis,Western Grebe,174503,WEGR: Western Grebe (Aechmophorus occidentalis; ITIS: 174503),NA,U,2,4,0,25
2007,1,bird,WEGR,Aechmophorus occidentalis,Western Grebe,174503,WEGR: Western Grebe (Aechmophorus occidentalis; ITIS: 174503),NA,U,2,NA,0,22
2007,1,bird,WEGR,Aechmophorus occidentalis,Western Grebe,174503,WEGR: Western Grebe (Aechmophorus occidentalis; ITIS: 174503),NA,U,3,4,0,46
2007,1,bird,WEGR,Aechmophorus occidentalis,Western Grebe,174503,WEGR: Western Grebe (Aechmophorus occidentalis; ITIS: 174503),NA,U,3,NA,0,24
2007,1,bird,WEGR,Aechmophorus occidentalis,Western Grebe,174503,WEGR: Western Grebe (Aechmophorus occidentalis; ITIS: 174503),NA,U,4,4,0,26
2007,1,bird,WEGR,Aechmophorus occidentalis,Western Grebe,174503,WEGR: Western Grebe (Aechmophorus occidentalis; ITIS: 174503),NA,U,4,NA,0,13
2007,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),0,M,4,2,0,1
2007,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),0,M,4,4,0,3
2007,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),0,U,1,4,0,1
2007,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),0,U,2,4,0,2
2007,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),0,U,3,4,0,7
2007,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),0,U,4,4,0,5
2007,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),1,F,1,4,0,1
2007,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),1,F,4,4,0,3
2007,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),1,M,3,4,0,7
2007,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),1,M,4,4,0,3
2007,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),1,U,1,0,0,1
2007,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),1,U,1,4,0,1
2007,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),1,U,2,2,0,1
2007,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),1,U,2,4,0,11
2007,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),1,U,3,2,0,1
2007,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),1,U,3,4,0,15
2007,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),1,U,4,4,0,13
2007,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),NA,F,3,4,0,1
2007,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),NA,F,3,NA,0,2
2007,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),NA,F,4,4,0,2
2007,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),NA,M,2,4,0,3
2007,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),NA,M,2,NA,0,1
2007,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),NA,M,3,4,0,6
2007,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),NA,M,4,2,0,1
2007,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),NA,M,4,4,0,14
2007,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),NA,U,2,4,0,5
2007,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),NA,U,2,NA,0,84
2007,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),NA,U,3,4,0,39
2007,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),NA,U,3,NA,0,157
2007,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),NA,U,4,2,0,1
2007,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),NA,U,4,4,0,26
2007,1,bird,WEGU,Larus occidentalis,Western Gull,176817,WEGU: Western Gull (Larus occidentalis; ITIS: 176817),NA,U,4,NA,0,147
2007,1,bird,WGWH,Larus occid. x gluaces.,Western X Glaucous-winged Gull Hybrid,174371,WGWH: Western X Glaucous-winged Gull Hybrid (Larus occid. x gluaces.; ITIS: 174371),NA,U,3,NA,0,3
2007,1,bird,WGWH,Larus occid. x gluaces.,Western X Glaucous-winged Gull Hybrid,174371,WGWH: Western X Glaucous-winged Gull Hybrid (Larus occid. x gluaces.; ITIS: 174371),NA,U,4,NA,0,5
2007,1,bird,WWSC,Melanitta fusca,White-winged Scoter,175163,WWSC: White-winged Scoter (Melanitta fusca; ITIS: 175163),NA,F,3,NA,0,4
2007,1,bird,NA,NA,Unknown,174371,NA: Unknown (NA; ITIS: 174371),NA,U,0,NA,0,192
2007,1,mammal,ARTO,Arctocephalus townsendi,Guadalupe Fur Seal,180636,ARTO: Guadalupe Fur Seal (Arctocephalus townsendi; ITIS: 180636),NA,U,2,4,0,1
2007,1,mammal,CAUR,Callorhinus ursinus,Northern Fur Seal,180627,CAUR: Northern Fur Seal (Callorhinus ursinus; ITIS: 180627),NA,F,2,4,0,1
2007,1,mammal,CAUR,Callorhinus ursinus,Northern Fur Seal,180627,CAUR: Northern Fur Seal (Callorhinus ursinus; ITIS: 180627),NA,U,3,2,0,1
2007,1,mammal,CAUR,Callorhinus ursinus,Northern Fur Seal,180627,CAUR: Northern Fur Seal (Callorhinus ursinus; ITIS: 180627),NA,U,3,4,0,2
2007,1,mammal,CAUR,Callorhinus ursinus,Northern Fur Seal,180627,CAUR: Northern Fur Seal (Callorhinus ursinus; ITIS: 180627),NA,U,4,4,0,6
2007,1,mammal,ENLU,Enhydra lutris nereis,Sea Otter,202390,ENLU: Sea Otter (Enhydra lutris nereis; ITIS: 202390),NA,F,2,4,0,2
2007,1,mammal,ENLU,Enhydra lutris nereis,Sea Otter,202390,ENLU: Sea Otter (Enhydra lutris nereis; ITIS: 202390),NA,M,2,4,0,1
2007,1,mammal,ENLU,Enhydra lutris nereis,Sea Otter,202390,ENLU: Sea Otter (Enhydra lutris nereis; ITIS: 202390),NA,M,3,4,0,3
2007,1,mammal,ENLU,Enhydra lutris nereis,Sea Otter,202390,ENLU: Sea Otter (Enhydra lutris nereis; ITIS: 202390),NA,U,1,0,0,1
2007,1,mammal,ENLU,Enhydra lutris nereis,Sea Otter,202390,ENLU: Sea Otter (Enhydra lutris nereis; ITIS: 202390),NA,U,1,4,0,1
2007,1,mammal,ENLU,Enhydra lutris nereis,Sea Otter,202390,ENLU: Sea Otter (Enhydra lutris nereis; ITIS: 202390),NA,U,2,4,0,3
2007,1,mammal,ENLU,Enhydra lutris nereis,Sea Otter,202390,ENLU: Sea Otter (Enhydra lutris nereis; ITIS: 202390),NA,U,3,4,0,2
2007,1,mammal,ENLU,Enhydra lutris nereis,Sea Otter,202390,ENLU: Sea Otter (Enhydra lutris nereis; ITIS: 202390),NA,U,4,4,0,5
2007,1,mammal,ESRO,Eschrichtius robustus,Gray Whale,180521,ESRO: Gray Whale (Eschrichtius robustus; ITIS: 180521),NA,M,3,4,0,1
2007,1,mammal,ESRO,Eschrichtius robustus,Gray Whale,180521,ESRO: Gray Whale (Eschrichtius robustus; ITIS: 180521),NA,U,2,4,0,1
2007,1,mammal,EUJU,Eumetopias jubatus,Steller's Sea Lion,180625,EUJU: Steller's Sea Lion (Eumetopias jubatus; ITIS: 180625),NA,M,3,4,0,3
2007,1,mammal,MIAN,Mirounga angustirostris,Northern Elephant Seal,180672,MIAN: Northern Elephant Seal (Mirounga angustirostris; ITIS: 180672),NA,U,2,4,0,1
2007,1,mammal,MIAN,Mirounga angustirostris,Northern Elephant Seal,180672,MIAN: Northern Elephant Seal (Mirounga angustirostris; ITIS: 180672),NA,U,3,4,0,4
2007,1,mammal,ODON,Odontoceti,Unidentified Toothed Whale,180404,ODON: Unidentified Toothed Whale (Odontoceti; ITIS: 180404),NA,U,3,4,0,1
2007,1,mammal,OTAR,Otariidae,Unidentified Otariid,180615,OTAR: Unidentified Otariid (Otariidae; ITIS: 180615),NA,M,3,4,0,3
2007,1,mammal,OTAR,Otariidae,Unidentified Otariid,180615,OTAR: Unidentified Otariid (Otariidae; ITIS: 180615),NA,U,3,4,0,15
2007,1,mammal,OTAR,Otariidae,Unidentified Otariid,180615,OTAR: Unidentified Otariid (Otariidae; ITIS: 180615),NA,U,4,4,0,11
2007,1,mammal,PHOC,Phocidae,Unidentified Phocid,180640,PHOC: Unidentified Phocid (Phocidae; ITIS: 180640),NA,U,3,4,0,4
